244  , 959.134 , 273.117 , 146.935
245  , 970.032 , 302.864 , 161.71
246  , 975.253 , 243.296 , 126.264
247  , 978.154 , 227.353 , 123.44
248  , 973.477 , 265.241 , 134.883
249  , 983.716 , 218.967 , 110.282
250  , 978.809 , 222.819 , 112.156
251  , 961.439 , 203.052 , 98.9615
252  , 964.29 , 160.373 , 80.7612
253  , 983.622 , 208.235 , 103.898
254  , 991.222 , 264.556 , 127.149
255  , 993.34 , 261.471 , 129.299
256  , 996.162 , 225.46 , 114.593
257  , 999.093 , 241.98 , 139.142
258  , 1009.597 , 218.008 , 116.442
259  , 1033.234 , 250.388 , 134.67
260  , 1029.937 , 329.548 , 176.693
261  , 1033.072 , 269.867 , 136.925
262  , 1019.599 , 238.396 , 121.151
263  , 1032.337 , 220.245 , 114.118
264  , 1031.614 , 221.573 , 114.547
265  , 1038.531 , 185.562 , 97.3056
266  , 1041.66 , 247.846 , 127.478
267  , 1020.121 , 261.599 , 134.072
268  , 1020.368 , 210.269 , 107.741
269  , 1021.639 , 188.189 , 103.033
270  , 1038.816 , 236.78 , 131.802
271  , 1037.885 , 253.807 , 134.351
272  , 1041.373 , 197.85 , 102.598
273  , 1049.444 , 196.761 , 102.864
274  , 1047.845 , 228.721 , 125.204
275  , 1053.01 , 193.533 , 104.278
276  , 1056.619 , 194.257 , 105.184
277  , 1038.666 , 248.779 , 137.487
278  , 1041.677 , 212.005 , 114.371
279  , 1038.873 , 178.71 , 90.912
280  , 1014.973 , 193.365 , 96.7651
281  , 1009.271 , 174.631 , 88.1808
282  , 1004.344 , 127.351 , 66.4005
283  , 1008.897 , 118.88 , 63.3783
284  , 1019.864 , 117.659 , 61.0194
285  , 1018.272 , 113.48 , 58.616
286  , 1028.958 , 148.421 , 78.223
287  , 1027.616 , 147.843 , 79.3636
288  , 1024.015 , 150.019 , 79.4517
289  , 1037.659 , 153.899 , 82.4632
290  , 1040.757 , 190.777 , 102.716
291  , 1047.666 , 186.406 , 100.345
292  , 1048.537 , 204.679 , 108.25
293  , 1042.601 , 200.982 , 110.319
294  , 1050.707 , 171.341 , 92.0179
295  , 1055.982 , 222.74 , 106.305
296  , 1065.294 , 305.263 , 158.821
297  , 1055.634 , 220.125 , 120.899
298  , 1061.088 , 222.762 , 120.457
299  , 1079.322 , 277.298 , 157.032
300  , 1089.371 , 311.488 , 175.252
301  , 1099.97 , 329.369 , 185.396
302  , 1103.237 , 361.67 , 196.878
303  , 1103.154 , 325.709 , 177.601
304  , 1117.91 , 320.675 , 172.465
305  , 1123.308 , 356.075 , 197.967
306  , 1117.073 , 303.338 , 159.911
307  , 1093.925 , 338.241 , 171.901
308  , 1118.607 , 335.28 , 167.825
309  , 1124.414 , 357.045 , 183.492
310  , 1131.281 , 323.172 , 174.035
311  , 1138.241 , 343.229 , 193.65
312  , 1134.381 , 378.857 , 215.612
313  , 1149.158 , 407.729 , 227.507
314  , 1142.698 , 459.362 , 262.459
315  , 1141.93 , 386.111 , 228.852
316  , 1155.726 , 418.243 , 254.762
317  , 1155.268 , 319.805 , 188.625
318  , 1172.347 , 408.019 , 243.43
319  , 1218.445 , 449.128 , 265.363
320  , 1251.611 , 559.939 , 331.119
321  , 1265.933 , 556.67 , 335.683
322  , 1255.035 , 611.337 , 372.996
323  , 1296.257 , 549.203 , 342.618
324  , 1352.155 , 735.34 , 457.682
325  , 1331.127 , 796.582 , 509.164
326  , 1335.523 , 618.233 , 391.338
327  , 1331.201 , 520.564 , 318.329
328  , 1366.097 , 671.239 , 362.224
329  , 1373.674 , 662.622 , 381.989
330  , 1317.654 , 568.724 , 327.478
331  , 1308.242 , 511.766 , 310.968
332  , 1307.697 , 340.464 , 204.826
333  , 1331.02 , 363.857 , 217.42
334  , 1366.292 , 444.8 , 271.006
335  , 1378.756 , 447.61 , 289.924
336  , 1365.451 , 473.359 , 293.597
337  , 1402.879 , 534.935 , 313.835
338  , 1390.116 , 641.092 , 374.073
339  , 1403.163 , 551.018 , 297.847
340  , 1399.142 , 468.353 , 264.979
341  , 1320.233 , 520.476 , 310.763
342  , 1325.979 , 456.775 , 264.626
343  , 1294.185 , 373.926 , 216.31
344  , 1297.67 , 250.333 , 150.254
345  , 1298.276 , 278.23 , 167.162
346  , 1283.88 , 288.017 , 159.823
347  , 1285.385 , 232.413 , 129.479
348  , 1318.01 , 284.08 , 161.524
349  , 1334.893 , 307.263 , 186.726
350  , 1338.223 , 277.971 , 164.167
351  , 1333.532 , 324.455 , 182.716
352  , 1331.553 , 259.532 , 146.424
353  , 1339.446 , 256.516 , 151.255
354  , 1363.413 , 295.959 , 185.648
355  , 1363.896 , 264.547 , 160.222
356  , 1362.885 , 257.917 , 148.362
357  , 1395.124 , 424.392 , 242.257
358  , 1393.963 , 383.967 , 229.424
359  , 1420.328 , 382.974 , 244.231
360  , 1411.013 , 427.498 , 281.161
361  , 1393.009 , 334.46 , 211.541
362  , 1418.675 , 324.807 , 216.375
363  , 1410.429 , 335.562 , 225.296
364  , 1412.124 , 276.074 , 186.168
365  , 1418.575 , 285.374 , 189.59
366  , 1419.199 , 362.934 , 248.312
367  , 1346.088 , 489.707 , 317.001
368  , 1357.129 , 326.591 , 210.651
369  , 1372.254 , 242.056 , 160.468
370  , 1373.416 , 227.245 , 147.971
371  , 1336.644 , 252.276 , 159.236
372  , 1345.194 , 184.506 , 115.055
373  , 1356.033 , 203.936 , 124.424
374  , 1358.122 , 199.662 , 125.177
375  , 1374.17 , 220.235 , 140.897
376  , 1371.295 , 196.334 , 120.6
377  , 1355.545 , 238.188 , 147.517
378  , 1341.393 , 215.575 , 138.094
379  , 1294.328 , 221.812 , 131.154
380  , 1282.057 , 174.439 , 101.38
381  , 1275.088 , 178.133 , 101.808
382  , 1271.744 , 129.405 , 81.1599
383  , 1241.908 , 160.536 , 97.6233
384  , 1224.102 , 151.165 , 85.157
385  , 1252.386 , 142.505 , 83.8743
386  , 1251.298 , 128.595 , 74.8512
387  , 1271.473 , 176.99 , 100.2
388  , 1275.654 , 153.032 , 90.3337
389  , 1245.721 , 164.445 , 98.7053
390  , 1265.863 , 143.194 , 85.925
391  , 1283.567 , 208.027 , 122.67
392  , 1271.627 , 154.579 , 88.4387
393  , 1267.866 , 139.645 , 79.5134
394  , 1270.562 , 150.648 , 86.6163
395  , 1285.268 , 172.009 , 112.241
396  , 1285.68 , 190.929 , 122.156
397  , 1292.401 , 150.813 , 94.1661
398  , 1295.437 , 185.579 , 115.863
399  , 1325.894 , 261.833 , 166.41
400  , 1330.155 , 317.664 , 205.586
401  , 1334.671 , 211.399 , 129.946
402  , 1338.694 , 231.883 , 139.32
403  , 1318.099 , 250.337 , 148.323
404  , 1337.243 , 210.953 , 124.704
405  , 1340.682 , 268.681 , 159.597
406  , 1346.367 , 231.531 , 137.996
407  , 1328.377 , 218.864 , 130.55
408  , 1332.153 , 172.303 , 101.578
409  , 1338.755 , 209.473 , 128.393
410  , 1347.639 , 273.019 , 157.873
411  , 1338.386 , 328.212 , 187.018
412  , 1338.278 , 222.173 , 136.795
413  , 1362.322 , 360.571 , 195.946
414  , 1375.563 , 314.549 , 181.876
415  , 1378.309 , 266.483 , 159.429
416  , 1378.459 , 234.459 , 140.172
417  , 1387.37 , 260.941 , 160.261
418  , 1374.852 , 282.65 , 181.732
419  , 1372.399 , 245.848 , 154.938
420  , 1357.646 , 197.033 , 119.538
421  , 1371.117 , 175.803 , 108.978
422  , 1387.002 , 216.878 , 140.709
423  , 1403.265 , 271.667 , 173.476
424  , 1436.074 , 391.919 , 237.623
425  , 1437.245 , 384.005 , 240.247
426  , 1435.906 , 316.18 , 185.92
427  , 1426.5 , 379.562 , 210.483
428  , 1430.882 , 282.952 , 167.708
429  , 1418.517 , 284.922 , 173.413
430  , 1414.448 , 242.244 , 151.511
431  , 1437.593 , 242.903 , 150.154
432  , 1439.377 , 238.203 , 144.412
433  , 1440.182 , 265.601 , 165.266
434  , 1408.715 , 289.504 , 177.108
435  , 1440.054 , 261.9 , 161.512
436  , 1446.825 , 322.049 , 211.772
437  , 1456.095 , 384.664 , 213.003
438  , 1439.05 , 373.793 , 214.962
439  , 1446.239 , 353.205 , 198.745
440  , 1464.473 , 369.523 , 214.636
441  , 1479.409 , 389.269 , 235.184
442  , 1479.656 , 423.731 , 247.58
443  , 1488.291 , 393.72 , 233.193
444  , 1507.891 , 420.335 , 252.217
445  , 1516.104 , 430.383 , 278.945
446  , 1498.173 , 287.224 , 191.403
447  , 1524.714 , 340.301 , 222.83
448  , 1504.062 , 539.229 , 319.312
449  , 1475.779 , 416.533 , 251.762
450  , 1493.776 , 363.079 , 220.293
451  , 1534.762 , 405.892 , 261.356
452  , 1533.288 , 577.609 , 341.273
453  , 1562.084 , 444.462 , 269.504
454  , 1593.158 , 534.124 , 329.906
455  , 1612.249 , 486.018 , 326.286
456  , 1624.028 , 570.655 , 380.653
457  , 1634.914 , 513.607 , 314.744
458  , 1636.58 , 497.121 , 323.98
459  , 1651.801 , 472.673 , 320.578
460  , 1644.014 , 447.629 , 295.03
461  , 1667.142 , 455.784 , 308.95
462  , 1714.358 , 602.161 , 398.69
463  , 1729.224 , 584.136 , 410.452
464  , 1780.736 , 714.343 , 469.476
465  , 1794.231 , 672.026 , 472.558
466  , 1779.411 , 812.767 , 533.833
467  , 1775.714 , 804.875 , 513.88
468  , 1711.584 , 662.577 , 419.802
469  , 1789.924 , 513.36 , 331.694
470  , 1802.788 , 578.335 , 387.025
471  , 1803.856 , 480.045 , 331.544
472  , 1836.143 , 472.062 , 333.239
473  , 1867.636 , 494.144 , 369.574
474  , 1916.108 , 618.93 , 465.302
475  , 1921.444 , 677.889 , 489.698
476  , 1936.547 , 563.485 , 397.454
477  , 1908.985 , 602.252 , 434.378
478  , 1895.644 , 462.305 , 348.708
479  , 1939.104 , 562.517 , 419.516
480  , 1938.238 , 569.674 , 391.069
481  , 1982.877 , 560.056 , 389.617
482  , 1979.933 , 631.928 , 452.243
483  , 2041.047 , 738.519 , 557.164
484  , 2067.092 , 1067.2 , 823.811
485  , 2072.883 , 927.434 , 680.261
486  , 2131.556 , 847.679 , 663.039
487  , 2200.086 , 815.776 , 654.562
488  , 2255.966 , 849.05 , 688.226
489  , 2231.629 , 862.765 , 687.3
490  , 2173.747 , 765.257 , 617.428
491  , 2287.342 , 664.031 , 570.435
492  , 2353.874 , 763.643 , 678.434
493  , 2308.931 , 890.155 , 800.089
494  , 2317.095 , 786.486 , 698.95
495  , 2396.093 , 833.34 , 735.389
496  , 2491.313 , 938.93 , 818.705
497  , 2508.13 , 1023.38 , 928.129
498  , 2536.428 , 844.337 , 802.775
499  , 2452.831 , 810.552 , 772.417
500  , 2512.922 , 786.54 , 732.757
501  , 2576.917 , 854.521 , 795.449
502  , 2551.884 , 782.115 , 734.85
503  , 2385.335 , 809.091 , 719.45
504  , 2395.172 , 650.781 , 575.781
505  , 2298.003 , 593.772 , 535.351
506  , 2271.797 , 475.875 , 423.58
507  , 2316.04 , 670.106 , 612.065
508  , 2369.787 , 701.064 , 662.033
509  , 2410.601 , 626.565 , 583.675
510  , 2397.245 , 555.155 , 513.029
511  , 2485.392 , 549.923 , 517.094
512  , 2522.63 , 515.289 , 482.279
513  , 2588.349 , 627.773 , 584.623
514  , 2668.633 , 716.313 , 674.157
515  , 2676.735 , 759.088 , 715.976
516  , 2707.676 , 745.316 , 709.816
517  , 2457.492 , 1077.37 , 1011.03
518  , 2544.571 , 828.226 , 771.482
519  , 2473.544 , 821.597 , 742.996
520  , 2508.729 , 579.468 , 542.221
521  , 2475.606 , 685.175 , 630.718
522  , 2520.293 , 526.332 , 502.613
523  , 2589.436 , 597.209 , 576.232
524  , 2627.63 , 553.866 , 539.076
525  , 2611.393 , 704.113 , 679.33
526  , 2616.172 , 624.689 , 604.382
527  , 2640.169 , 657.889 , 620.612
528  , 2597.357 , 689.521 , 665.819
529  , 2645.546 , 637.785 , 632.668
530  , 2604.226 , 753.318 , 747.77
531  , 2659.413 , 739.836 , 729.437
532  , 2672.771 , 612.497 , 617.415
533  , 2702.597 , 646.13 , 683.693
534  , 2711.322 , 833.081 , 860.363
535  , 2716.266 , 739.119 , 763.045
536  , 2764.034 , 760.748 , 777.961
537  , 2784.023 , 807.251 , 840.184
538  , 2797.649 , 1122.1 , 1121.46
539  , 2783.305 , 1065.67 , 1132.33
540  , 2781.784 , 629.507 , 665.37
541  , 2850.107 , 692.479 , 766.805
542  , 2888.115 , 770.145 , 870.919
543  , 2911.821 , 755.067 , 884.561
544  , 2945.045 , 741.39 , 851.956
545  , 2972.008 , 791.023 , 930.496
546  , 3038.172 , 909.017 , 1062.19
547  , 3081.568 , 1008.88 , 1197.02
548  , 3121.319 , 1016.7 , 1242.19
549  , 3176.437 , 925.352 , 1184.34
550  , 3169.233 , 1006.53 , 1297.28
551  , 3255.998 , 879.289 , 1127.07
552  , 3283.604 , 1053.07 , 1338.23
553  , 3304.501 , 1014.27 , 1292.42
554  , 3150.303 , 1152.7 , 1438.3
555  , 3289.282 , 944.699 , 1186.2
556  , 3431.318 , 1099.59 , 1375.83
557  , 3445.196 , 1146.43 , 1494.12
558  , 3448.281 , 1005.81 , 1290.89
559  , 3493.581 , 789.977 , 1078.07
560  , 3470.523 , 806.986 , 1137.23
561  , 3558.709 , 943.029 , 1380.81
562  , 3686.03 , 1067.89 , 1536.77
563  , 3701.277 , 1406.48 , 1890.6
564  , 3724.51 , 1154.2 , 1531.59
565  , 3702.612 , 889.618 , 1337.74
566  , 3734.42 , 910.98 , 1371.57
567  , 3604.636 , 935.786 , 1382.2
568  , 3700.287 , 862.293 , 1266.94
569  , 3778.605 , 902.565 , 1354.59
570  , 3776.629 , 824.189 , 1207.42
571  , 3831.443 , 984.787 , 1451.3
572  , 3870.489 , 1096.18 , 1613.23
573  , 3938.945 , 985.232 , 1474.94
574  , 3919.748 , 1138.14 , 1723.74
575  , 3985.252 , 954.166 , 1508.09
576  , 4072.578 , 1140.42 , 1832.13
577  , 4168.289 , 1132.67 , 1794.77
578  , 3886.459 , 1327.39 , 2103.19
579  , 3927.952 , 1260.78 , 1936.72
580  , 3803.954 , 1199.38 , 1939.8
581  , 3511.431 , 905.31 , 1312.96
582  , 3634.633 , 1137.68 , 1507.65
583  , 3677.58 , 959.515 , 1359.38
584  , 3802.304 , 941.906 , 1372.29
585  , 3837.867 , 890.747 , 1366.51
586  , 3931.862 , 909.823 , 1405.19
587  , 4036.109 , 993.898 , 1581.02
588  , 4118.268 , 1094.53 , 1659.09
589  , 4075.821 , 866.092 , 1337.92
590  , 4099.381 , 687.796 , 1092.34
591  , 4227.569 , 878.729 , 1418.48
592  , 4253 , 815.405 , 1305.23
593  , 4157.599 , 868.63 , 1410.61
594  , 4197.28 , 737.395 , 1217.83
595  , 4051.426 , 795.524 , 1277.48
596  , 3877.59 , 700.31 , 1134.33
597  , 3928.213 , 588.851 , 878.677
598  , 4040.484 , 652.905 , 1021.32
599  , 3858.522 , 668.58 , 983.72
600  , 3764.078 , 589.209 , 885.276
601  , 3757.655 , 497.473 , 719.959
602  , 3832.227 , 464.091 , 688.875
603  , 3743.582 , 382.337 , 590.556
604  , 3537.435 , 432.255 , 613.241
605  , 3710.283 , 513.665 , 718.95
606  , 3821.302 , 540.731 , 792.71
607  , 3775.621 , 519.079 , 771.846
608  , 3789.874 , 336.289 , 515.323
609  , 3816.921 , 313.681 , 459.68
610  , 3820.124 , 268.932 , 386.155
611  , 3697.966 , 299.319 , 444.63
612  , 3789.651 , 325.538 , 501.582
613  , 3807.574 , 459.758 , 694.678
614  , 3806.997 , 302.585 , 457.285
615  , 3971.884 , 552.711 , 815.562
616  , 4156.723 , 852.762 , 1258.24
617  , 4161.352 , 760.907 , 1120.25
618  , 4255.463 , 645.978 , 1017.72
619  , 4303.185 , 654.902 , 1039.87
620  , 4307.143 , 650.211 , 1059.1
621  , 4410.297 , 754.416 , 1210.84
622  , 4460.564 , 713.75 , 1188.59
623  , 4290.477 , 793.617 , 1289.11
624  , 4436.192 , 628.875 , 1083.58
625  , 4598.379 , 781.905 , 1412.88
626  , 4703.984 , 761.643 , 1365.99
627  , 4724.547 , 838.471 , 1546.38
628  , 4668.087 , 889.88 , 1354.77
629  , 4777.286 , 720.258 , 1171.91
630  , 4726.683 , 749.629 , 1235.98
631  , 4721.192 , 857.632 , 1371.9
632  , 4795.568 , 611.579 , 1055.37
633  , 4798.75 , 634.664 , 1099.03
634  , 4721.942 , 635.948 , 1102.15
635  , 4626.583 , 636.521 , 1115.65
636  , 4885.427 , 678.122 , 1192.59
637  , 4972.711 , 744.406 , 1329.02
638  , 5051.688 , 740.289 , 1387.22
639  , 5135.93 , 680.519 , 1308.73
640  , 5217.581 , 737.699 , 1345.46
641  , 5243.147 , 826.315 , 1493.75
642  , 5251.77 , 750.668 , 1404.2
643  , 5171.822 , 729.295 , 1389.84
644  , 5241.228 , 672.985 , 1238.2
645  , 5296.813 , 667.804 , 1228.62
646  , 5419.169 , 828.492 , 1496.12
647  , 5360.333 , 799.148 , 1476.87
648  , 5363.251 , 653.649 , 1227.41
649  , 5412.037 , 706.086 , 1285.81
650  , 5294.795 , 792.989 , 1459.3
651  , 5377.222 , 650.957 , 1167.69
652  , 5124.092 , 688.067 , 1272.5
653  , 5202.856 , 615.723 , 1137.74
654  , 5349.97 , 597.469 , 1189.35
655  , 5397.278 , 602.956 , 1187.39
656  , 5498.908 , 694.031 , 1314.02
657  , 5476.839 , 716.218 , 1402.63
